:@computed_region_43wa_7qmu,:@computed_region_6mkv_f3dw,:@computed_region_awaf_s7ux,:@computed_region_bdys_3d7i,:@computed_region_d3ds_rm58,:@computed_region_d9mm_jgwp,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year
9,21192,12,449,107,24,10,4,False,0224,049XX S WABASH AVE,JC203120,38,2019-03-26T14:24:00.000,FROM BUILDING,002,False,06,11637517,0890,41.804641324,"{'type': 'Point', 'coordinates': [-87.624341118, 41.804641324]}",RESIDENCE PORCH/HALLWAY,-87.624341118,THEFT,2019-04-02T16:10:50.000,3,1177552,1872199,2019
,,,,,,,,False,0124,005XX W HARRISON ST,JC201248,28,2019-03-26T14:20:00.000,VIOLATE ORDER OF PROTECTION,001,True,26,11637251,4387,,,GOVERNMENT BUILDING/PROPERTY,,OTHER OFFENSE,2019-04-02T16:10:50.000,25,,,2019
4,14924,19,739,118,23,37,59,True,0933,050XX S ELIZABETH ST,JC200365,61,2019-03-26T14:15:00.000,POSS: HEROIN(WHITE),009,False,18,11635195,2024,41.802649709,"{'type': 'Point', 'coordinates': [-87.656304744, 41.802649709]}",SIDEWALK,-87.656304744,NARCOTICS,2019-04-02T16:10:50.000,20,1168843,1871403,2019
25,4449,38,731,28,5,22,57,False,1925,033XX N HALSTED ST,JC200367,6,2019-03-26T14:12:00.000,CREDIT CARD FRAUD,019,False,11,11635423,1150,41.943108594,"{'type': 'Point', 'coordinates': [-87.649366085, 41.943108594]}",APARTMENT,-87.649366085,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,44,1170327,1922601,2019
48,14917,48,97,147,22,44,29,False,0124,013XX S CLINTON ST,JC200363,28,2019-03-26T14:10:00.000,AGGRAVATED: HANDGUN,001,False,04A,11635254,051A,41.865397377,"{'type': 'Point', 'coordinates': [-87.640660777, 41.865397377]}",STREET,-87.640660777,ASSAULT,2019-04-02T16:10:50.000,11,1172924,1894302,2019
43,21861,30,7,218,10,19,50,False,0523,004XX W 125TH PL,JC200360,53,2019-03-26T14:10:00.000,$500 AND UNDER,005,False,06,11635272,0820,41.666090889,"{'type': 'Point', 'coordinates': [-87.633556376, 41.666090889]}",STREET,-87.633556376,THEFT,2019-04-02T16:10:50.000,9,1175450,1821692,2019
46,21184,48,766,139,15,28,29,False,1225,023XX W JACKSON BLVD,JC200334,28,2019-03-26T14:10:00.000,DOMESTIC BATTERY SIMPLE,012,True,08B,11635160,0486,41.877563214,"{'type': 'Point', 'coordinates': [-87.684941589, 41.877563214]}",RESIDENCE,-87.684941589,BATTERY,2019-04-02T16:10:50.000,27,1160829,1898641,2019
17,22615,7,80,176,6,2,19,True,2521,026XX N LARAMIE AVE,JC200323,19,2019-03-26T14:10:00.000,DOMESTIC BATTERY SIMPLE,025,True,08B,11635157,0486,41.928281521,"{'type': 'Point', 'coordinates': [-87.756301095, 41.928281521]}",RESIDENCE PORCH/HALLWAY,-87.756301095,BATTERY,2019-04-02T16:10:50.000,31,1141271,1916984,2019
13,21554,18,574,231,20,59,70,True,0611,016XX W 80TH ST,JC200352,71,2019-03-26T14:10:00.000,MANU/DEL:CANNABIS OVER 10 GMS,006,False,18,11635211,1822,41.748525162,"{'type': 'Point', 'coordinates': [-87.663997682, 41.748525162]}",SIDEWALK,-87.663997682,NARCOTICS,2019-04-02T16:10:50.000,21,1166899,1851664,2019
13,21554,18,531,233,20,59,70,True,0613,013XX W 87TH ST,JC200382,71,2019-03-26T14:09:00.000,UNLAWFUL POSS OF HANDGUN,006,False,15,11635231,143A,41.735871734,"{'type': 'Point', 'coordinates': [-87.657534129, 41.735871734]}",GAS STATION,-87.657534129,WEAPONS VIOLATION,2019-04-02T16:10:50.000,21,1168699,1847067,2019
,,,,,,,,False,2432,065XX N GLENWOOD AVE,JC200351,1,2019-03-26T14:05:00.000,AGGRAVATED: OTHER DANG WEAPON,024,False,04B,11639296,0430,,,APARTMENT,,BATTERY,2019-04-02T16:10:50.000,49,,,2019
,,,,,,,,False,2412,065XX N FRANCISCO AVE,JC204302,2,2019-03-26T14:00:00.000,TO VEHICLE,024,False,14,11640931,1320,,,STREET,,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,50,,,2019
26,14920,8,366,121,15,43,33,False,1234,019XX W 19TH ST,JC201308,31,2019-03-26T14:00:00.000,$500 AND UNDER,012,False,06,11635980,0820,41.855857027,"{'type': 'Point', 'coordinates': [-87.674482806, 41.855857027]}",NURSING HOME/RETIREMENT HOME,-87.674482806,THEFT,2019-04-02T16:10:50.000,25,1163738,1890753,2019
23,22216,11,69,90,16,32,26,False,1113,0000X S KILPATRICK AVE,JC200524,25,2019-03-26T14:00:00.000,DOMESTIC BATTERY SIMPLE,011,False,08B,11635422,0486,41.880161352,"{'type': 'Point', 'coordinates': [-87.742816961, 41.880161352]}",STREET,-87.742816961,BATTERY,2019-04-02T16:10:50.000,28,1145061,1899474,2019
,,,,,,,,False,0612,076XX S THROOP ST,JC200369,71,2019-03-26T14:00:00.000,TO PROPERTY,006,False,14,11636304,1310,,,APARTMENT,,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,17,,,2019
,,,,,,,,False,0334,072XX S PHILLIPS AVE,JC204298,43,2019-03-26T14:00:00.000,OVER $500,003,False,06,11638507,0810,,,STREET,,THEFT,2019-04-02T16:10:50.000,7,,,2019
45,4299,11,695,69,25,32,26,False,1531,048XX W CHICAGO AVE,JC200743,25,2019-03-26T14:00:00.000,FROM BUILDING,015,False,06,11635414,0890,41.894991356,"{'type': 'Point', 'coordinates': [-87.747120967, 41.894991356]}",LIBRARY,-87.747120967,THEFT,2019-04-02T16:10:50.000,37,1143852,1904870,2019
,,,,,,,,False,0111,001XX N STATE ST,JC202016,32,2019-03-26T14:00:00.000,OVER $500,001,False,06,11638931,0810,,,DEPARTMENT STORE,,THEFT,2019-04-02T16:10:50.000,42,,,2019
43,21861,30,7,218,10,19,50,False,0523,125XX S WALLACE ST,JC201311,53,2019-03-26T14:00:00.000,OVER $500,005,False,06,11636004,0810,41.665766855,"{'type': 'Point', 'coordinates': [-87.636685424, 41.665766855]}",RESIDENCE PORCH/HALLWAY,-87.636685424,THEFT,2019-04-02T16:10:50.000,9,1174596,1821567,2019
23,21184,48,90,92,15,28,29,False,1224,016XX W OGDEN AVE,JC200622,28,2019-03-26T14:00:00.000,AUTOMOBILE,012,False,07,11635329,0910,41.880668524,"{'type': 'Point', 'coordinates': [-87.666997577, 41.880668524]}",STREET,-87.666997577,MOTOR VEHICLE THEFT,2019-04-02T16:10:50.000,27,1165707,1899810,2019
14,21569,36,761,155,21,57,30,False,1011,013XX S KARLOV AVE,JC202996,29,2019-03-26T14:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,010,False,11,11637450,1153,41.863665637,"{'type': 'Point', 'coordinates': [-87.727535236, 41.863665637]}",APARTMENT,-87.727535236,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,24,1149265,1893492,2019
14,21569,36,33,155,21,57,30,False,1011,014XX S RIDGEWAY AVE,JC200310,29,2019-03-26T14:00:00.000,AGGRAVATED: OTHER DANG WEAPON,010,True,04A,11635166,0530,41.8616551,"{'type': 'Point', 'coordinates': [-87.718941956, 41.8616551]}",RESIDENCE PORCH/HALLWAY,-87.718941956,ASSAULT,2019-04-02T16:10:50.000,24,1151611,1892776,2019
13,21554,6,532,237,20,59,70,False,0614,017XX W 82ND ST,JC200317,71,2019-03-26T13:59:00.000,TO PROPERTY,006,True,14,11635213,1310,41.744855394,"{'type': 'Point', 'coordinates': [-87.66624908, 41.744855394]}",APARTMENT,-87.66624908,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,21,1166295,1850322,2019
9,21192,12,447,116,24,10,4,False,0223,047XX S ST LAWRENCE AVE,JC200540,38,2019-03-26T13:57:00.000,TELEPHONE THREAT,002,False,08A,11635356,2820,41.808710296,"{'type': 'Point', 'coordinates': [-87.611436224, 41.808710296]}",APARTMENT,-87.611436224,OTHER OFFENSE,2019-04-02T16:10:50.000,4,1181058,1873711,2019
23,21184,11,35,140,16,28,30,True,1135,011XX S SACRAMENTO BLVD,JC200328,29,2019-03-26T13:55:00.000,POSS: HEROIN(WHITE),011,False,18,11635214,2024,41.867358043,"{'type': 'Point', 'coordinates': [-87.700813226, 41.867358043]}",SIDEWALK,-87.700813226,NARCOTICS,2019-04-02T16:10:50.000,28,1156534,1894890,2019
23,21572,11,732,90,16,30,27,False,1113,002XX N KILBOURN AVE,JC200493,26,2019-03-26T13:54:00.000,AUTOMOBILE,011,False,07,11635279,0910,41.883753548,"{'type': 'Point', 'coordinates': [-87.738028249, 41.883753548]}",STREET,-87.738028249,MOTOR VEHICLE THEFT,2019-04-02T16:10:50.000,28,1146356,1900792,2019
40,22535,16,178,180,7,1,23,False,1432,020XX W MC LEAN AVE,JC200606,22,2019-03-26T13:50:00.000,UNLAWFUL ENTRY,014,False,05,11635556,0620,41.918502705,"{'type': 'Point', 'coordinates': [-87.678821147, 41.918502705]}",APARTMENT,-87.678821147,BURGLARY,2019-04-02T16:10:50.000,32,1162382,1913572,2019
16,22616,40,93,47,2,15,76,False,2023,052XX N SHERIDAN RD,JC200293,77,2019-03-26T13:47:00.000,COUNTERFEITING DOCUMENT,020,False,10,11635170,1121,41.976851852,"{'type': 'Point', 'coordinates': [-87.654999693, 41.976851852]}",GROCERY FOOD STORE,-87.654999693,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,48,1168697,1934885,2019
41,21560,24,518,60,15,4,25,False,1213,008XX N MARSHFIELD AVE,JC201486,24,2019-03-26T13:45:00.000,$500 AND UNDER,012,False,06,11636387,0820,41.898062397,"{'type': 'Point', 'coordinates': [-87.668568864, 41.898062397]}",RESIDENCE PORCH/HALLWAY,-87.668568864,THEFT,2019-04-02T16:10:50.000,1,1165230,1906145,2019
20,21849,2,24,9,1,20,14,True,1723,034XX W WILSON AVE,JC201348,14,2019-03-26T13:45:00.000,PRO EMP HANDS NO/MIN INJURY,017,False,08A,11636050,0545,41.964744922,"{'type': 'Point', 'coordinates': [-87.714849143, 41.964744922]}","SCHOOL, PUBLIC, BUILDING",-87.714849143,ASSAULT,2019-04-02T16:10:50.000,33,1152455,1930350,2019
6,22268,35,588,131,13,7,53,False,0811,065XX W ARCHER AVE,JC200282,56,2019-03-26T13:40:00.000,SIMPLE,008,False,08A,11635202,0560,41.792286363,"{'type': 'Point', 'coordinates': [-87.784743199, 41.792286363]}",OTHER,-87.784743199,ASSAULT,2019-04-02T16:10:50.000,23,1133848,1867377,2019
9,21559,12,166,117,23,37,66,False,0935,002XX W GARFIELD BLVD,JC200275,37,2019-03-26T13:33:00.000,OVER $500,009,False,06,11635111,0810,41.794533814,"{'type': 'Point', 'coordinates': [-87.631438536, 41.794533814]}",SIDEWALK,-87.631438536,THEFT,2019-04-02T16:10:50.000,3,1175647,1868500,2019
4,22260,53,332,206,18,60,9,False,0321,065XX S ST LAWRENCE AVE,JC200277,42,2019-03-26T13:32:00.000,DOMESTIC BATTERY SIMPLE,003,True,08B,11635141,0486,41.776180478,"{'type': 'Point', 'coordinates': [-87.61070863, 41.776180478]}",SIDEWALK,-87.61070863,BATTERY,2019-04-02T16:10:50.000,20,1181356,1861859,2019
,,,,,,,,False,1235,018XX S MORGAN ST,JC200407,31,2019-03-26T13:30:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,012,True,04A,11636444,0520,,,STREET,,ASSAULT,2019-04-02T16:10:50.000,25,,,2019
9,22260,12,402,125,24,10,7,False,0231,002XX E GARFIELD BLVD,JC200630,40,2019-03-26T13:30:00.000,UNLAWFUL ENTRY,002,False,05,11635571,0620,41.794731271,"{'type': 'Point', 'coordinates': [-87.620277064, 41.794731271]}",APARTMENT,-87.620277064,BURGLARY,2019-04-02T16:10:50.000,3,1178690,1868597,2019
6,21867,49,774,129,13,58,60,False,0822,036XX W 57TH PL,JC200744,62,2019-03-26T13:30:00.000,TO PROPERTY,008,False,14,11635402,1310,41.788802286,"{'type': 'Point', 'coordinates': [-87.714236772, 41.788802286]}",RESIDENCE PORCH/HALLWAY,-87.714236772,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,23,1153084,1866238,2019
,,,,,,,,False,0823,035XX W 61ST ST,JC200673,66,2019-03-26T13:30:00.000,UNLAWFUL ENTRY,008,False,05,11637461,0620,,,RESIDENCE-GARAGE,,BURGLARY,2019-04-02T16:10:50.000,23,,,2019
23,22216,11,696,90,16,32,26,False,1113,047XX W FULTON ST,JC200298,25,2019-03-26T13:30:00.000,AGGRAVATED: OTHER DANG WEAPON,011,True,04A,11635205,0530,41.885371369,"{'type': 'Point', 'coordinates': [-87.744164498, 41.885371369]}",STREET,-87.744164498,ASSAULT,2019-04-02T16:10:50.000,28,1144681,1901370,2019
23,22216,11,69,137,25,32,26,False,1533,049XX W ADAMS ST,JC200266,25,2019-03-26T13:30:00.000,HARASSMENT BY ELECTRONIC MEANS,015,False,26,11635122,2826,41.878557088,"{'type': 'Point', 'coordinates': [-87.748398495, 41.878557088]}",STREET,-87.748398495,OTHER OFFENSE,2019-04-02T16:10:50.000,28,1143545,1898879,2019
2,22257,44,274,164,17,23,65,True,0714,062XX S DAMEN AVE,JC200333,67,2019-03-26T13:28:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11635242,143A,41.780531764,"{'type': 'Point', 'coordinates': [-87.673934536, 41.780531764]}",STREET,-87.673934536,WEAPONS VIOLATION,2019-04-02T16:10:50.000,15,1164098,1863306,2019
10,14913,48,92,126,22,35,38,False,0113,0000X W VAN BUREN ST,JC200660,32,2019-03-26T13:25:00.000,CRIMINAL SEXUAL ABUSE,001,False,17,11635447,1563,41.876909148,"{'type': 'Point', 'coordinates': [-87.628426538, 41.876909148]}",CTA STATION,-87.628426538,SEX OFFENSE,2019-04-02T16:10:50.000,4,1176222,1898524,2019
23,21572,11,176,86,16,30,28,False,1123,036XX W LAKE ST,JC200273,27,2019-03-26T13:24:00.000,OVER $500,011,False,06,11635177,0810,41.884930978,"{'type': 'Point', 'coordinates': [-87.716221792, 41.884930978]}",CTA TRAIN,-87.716221792,THEFT,2019-04-02T16:10:50.000,28,1152291,1901263,2019
23,21572,11,732,90,16,30,27,False,1113,045XX W MAYPOLE AVE,JC201597,26,2019-03-26T13:19:00.000,$500 AND UNDER,011,False,06,11636267,0820,41.884532835,"{'type': 'Point', 'coordinates': [-87.738542489, 41.884532835]}",OTHER,-87.738542489,THEFT,2019-04-02T16:10:50.000,28,1146214,1901075,2019
42,4447,33,369,254,9,33,73,False,2211,038XX W 111TH ST,JC201286,74,2019-03-26T13:15:00.000,$500 AND UNDER,022,False,06,11636169,0820,41.691314623,"{'type': 'Point', 'coordinates': [-87.717043381, 41.691314623]}","SCHOOL, PUBLIC, BUILDING",-87.717043381,THEFT,2019-04-02T16:10:50.000,19,1152573,1830709,2019
42,22212,33,378,257,9,13,74,False,2212,017XX W PRYOR AVE,JC200347,75,2019-03-26T13:15:00.000,FALSE FIRE ALARM,022,False,24,11635201,2840,41.692041778,"{'type': 'Point', 'coordinates': [-87.665923635, 41.692041778]}","SCHOOL, PUBLIC, BUILDING",-87.665923635,PUBLIC PEACE VIOLATION,2019-04-02T16:10:50.000,19,1166533,1831078,2019
32,21554,31,495,228,20,59,67,True,0623,0000X W 79TH ST,JC200348,44,2019-03-26T13:11:00.000,UNLAWFUL POSS OF HANDGUN,006,False,15,11635536,143A,41.750942846,"{'type': 'Point', 'coordinates': [-87.625078922, 41.750942846]}",STREET,-87.625078922,WEAPONS VIOLATION,2019-04-02T16:10:50.000,6,1177512,1852630,2019
37,22538,43,421,225,19,24,39,False,0421,027XX E 76TH ST,JC200247,43,2019-03-26T13:10:00.000,DOMESTIC BATTERY SIMPLE,004,False,08B,11635115,0486,41.757614258,"{'type': 'Point', 'coordinates': [-87.557520236, 41.757614258]}",RESIDENCE,-87.557520236,BATTERY,2019-04-02T16:10:50.000,7,1195925,1855220,2019
35,21546,31,407,241,20,61,40,False,0632,088XX S COTTAGE GROVE AVE,JC200248,44,2019-03-26T13:09:00.000,$500 AND UNDER,006,True,06,11635210,0820,41.73440216,"{'type': 'Point', 'coordinates': [-87.604769183, 41.73440216]}",RESIDENCE,-87.604769183,THEFT,2019-04-02T16:10:50.000,8,1183105,1846649,2019
48,14917,48,97,147,22,44,29,True,0124,013XX S CLINTON ST,JC200263,28,2019-03-26T13:00:00.000,RETAIL THEFT,001,False,06,11635368,0860,41.865397377,"{'type': 'Point', 'coordinates': [-87.640660777, 41.865397377]}",OTHER,-87.640660777,THEFT,2019-04-02T16:10:50.000,11,1172924,1894302,2019
,,,,,,,,False,1215,014XX W ERIE ST,JC204336,24,2019-03-26T13:00:00.000,FROM BUILDING,012,False,06,11638803,0890,,,RESIDENCE PORCH/HALLWAY,,THEFT,2019-04-02T16:10:50.000,1,,,2019
45,4299,4,99,68,16,5,24,False,1111,044XX W THOMAS ST,JC200350,23,2019-03-26T13:00:00.000,TO PROPERTY,011,False,14,11635193,1310,41.9006681,"{'type': 'Point', 'coordinates': [-87.73731283, 41.9006681]}",RESIDENCE,-87.73731283,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,37,1146508,1906957,2019
40,21538,16,646,21,5,39,46,False,1921,034XX N CLAREMONT AVE,JC201891,5,2019-03-26T13:00:00.000,CRIMINAL DEFACEMENT,019,False,14,11636510,1305,41.943696857,"{'type': 'Point', 'coordinates': [-87.686958921, 41.943696857]}",OTHER,-87.686958921,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,32,1160098,1922736,2019
38,21849,46,167,48,1,20,13,False,1712,055XX N SAWYER AVE,JC200300,13,2019-03-26T13:00:00.000,TO PROPERTY,017,False,14,11635192,1310,41.982029412,"{'type': 'Point', 'coordinates': [-87.710051363, 41.982029412]}",APARTMENT,-87.710051363,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,39,1153714,1936658,2019
37,22538,43,417,213,18,24,39,False,0334,071XX S SOUTH SHORE DR,JC201470,43,2019-03-26T13:00:00.000,SIMPLE,003,False,08B,11636206,0460,41.766161865,"{'type': 'Point', 'coordinates': [-87.562692028, 41.766161865]}",LAKEFRONT/WATERFRONT/RIVERBANK,-87.562692028,BATTERY,2019-04-02T16:10:50.000,7,1194486,1858322,2019
43,21861,30,9,219,10,19,51,False,0532,120XX S DOTY AVE W,JC200313,54,2019-03-26T13:00:00.000,THEFT/RECOVERY: AUTOMOBILE,005,False,07,11636060,0930,41.675811541,"{'type': 'Point', 'coordinates': [-87.601854093, 41.675811541]}",OTHER,-87.601854093,MOTOR VEHICLE THEFT,2019-04-02T16:10:50.000,9,1184082,1825306,2019
31,21554,17,495,229,20,59,67,False,0621,004XX W WINNECONNA PKWY,JC201250,69,2019-03-26T13:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,006,False,11,11636613,1153,41.75249698,"{'type': 'Point', 'coordinates': [-87.63598662, 41.75249698]}",,-87.63598662,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,17,1174531,1853172,2019
2,21559,17,436,203,17,11,66,False,0724,011XX W 66TH ST,JC201418,68,2019-03-26T13:00:00.000,AGGRAVATED OF A CHILD,007,False,04B,11636104,0485,41.774164116,"{'type': 'Point', 'coordinates': [-87.653535923, 41.774164116]}","SCHOOL, PUBLIC, BUILDING",-87.653535923,BATTERY,2019-04-02T16:10:50.000,16,1169680,1861029,2019
47,22250,47,174,219,10,19,48,False,0532,120XX S DOTY AVE E,JC200370,51,2019-03-26T13:00:00.000,THEFT/RECOVERY: AUTOMOBILE,005,False,07,11636065,0930,41.675798157,"{'type': 'Point', 'coordinates': [-87.601045286, 41.675798157]}",OTHER,-87.601045286,MOTOR VEHICLE THEFT,2019-04-02T16:10:50.000,10,1184303,1825303,2019
44,22615,7,304,188,6,2,19,False,2521,051XX W FULLERTON AVE,JC200304,19,2019-03-26T13:00:00.000,TELEPHONE THREAT,025,False,08A,11635185,2820,41.924130902,"{'type': 'Point', 'coordinates': [-87.754398296, 41.924130902]}",APARTMENT,-87.754398296,OTHER OFFENSE,2019-04-02T16:10:50.000,31,1141799,1915475,2019
46,21184,48,90,136,15,28,29,False,1231,018XX W HARRISON ST,JC201186,28,2019-03-26T13:00:00.000,OVER $500,012,False,06,11635940,0810,41.874095762,"{'type': 'Point', 'coordinates': [-87.673124235, 41.874095762]}",CONSTRUCTION SITE,-87.673124235,THEFT,2019-04-02T16:10:50.000,27,1164057,1897402,2019
21,22254,39,81,179,6,52,19,False,2511,061XX W FLETCHER ST,JC201264,19,2019-03-26T13:00:00.000,FRAUD OR CONFIDENCE GAME,025,False,11,11635981,1130,41.937492367,"{'type': 'Point', 'coordinates': [-87.779395071, 41.937492367]}",RESIDENCE,-87.779395071,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,30,1134965,1920299,2019
,21853,,489,,,,,True,2422,017XX W HOWARD ST,JC200235,1,2019-03-26T12:58:00.000,RETAIL THEFT,024,False,06,11635117,0860,42.019399237,"{'type': 'Point', 'coordinates': [-87.675049485, 42.019399237]}",GROCERY FOOD STORE,-87.675049485,THEFT,2019-04-02T16:10:50.000,49,1163126,1950347,2019
32,21559,17,410,215,17,11,66,False,0733,009XX W 71ST ST,JC200969,68,2019-03-26T12:52:00.000,HARASSMENT BY TELEPHONE,007,False,26,11635732,2825,41.765141145,"{'type': 'Point', 'coordinates': [-87.648499443, 41.765141145]}",APARTMENT,-87.648499443,OTHER OFFENSE,2019-04-02T16:10:50.000,6,1171080,1857752,2019
43,21861,30,504,219,10,19,50,False,0532,120XX S INDIANA AVE,JC202914,53,2019-03-26T12:50:00.000,OVER $500,005,False,06,11637758,0810,41.67574971,"{'type': 'Point', 'coordinates': [-87.617752105, 41.67574971]}",RESIDENCE,-87.617752105,THEFT,2019-04-02T16:10:50.000,9,1179739,1825247,2019
20,21849,2,167,1,1,20,13,True,1713,031XX W FOSTER AVE,JC200231,13,2019-03-26T12:45:00.000,DOMESTIC BATTERY SIMPLE,017,True,08B,11635127,0486,41.975761321,"{'type': 'Point', 'coordinates': [-87.706964472, 41.975761321]}",VEHICLE NON-COMMERCIAL,-87.706964472,BATTERY,2019-04-02T16:10:50.000,33,1154570,1934380,2019
48,14924,26,123,106,23,37,59,False,0925,044XX S UNION AVE,JC201715,61,2019-03-26T12:45:00.000,SIMPLE,009,False,08B,11636471,0460,41.813233446,"{'type': 'Point', 'coordinates': [-87.643233311, 41.813233446]}","SCHOOL, PUBLIC, GROUNDS",-87.643233311,BATTERY,2019-04-02T16:10:50.000,11,1172376,1875288,2019
37,21202,47,506,239,19,25,42,False,0423,083XX S COMMERCIAL AVE,JC200251,46,2019-03-26T12:45:00.000,PRO EMP HANDS NO/MIN INJURY,004,False,08A,11635232,0545,41.743826264,"{'type': 'Point', 'coordinates': [-87.551757398, 41.743826264]}","SCHOOL, PUBLIC, BUILDING",-87.551757398,ASSAULT,2019-04-02T16:10:50.000,7,1197543,1850210,2019
,,,,,,,,False,0622,084XX S HOLLAND RD,JC204403,44,2019-03-26T12:45:00.000,RETAIL THEFT,006,False,06,11638661,0860,,,DEPARTMENT STORE,,THEFT,2019-04-02T16:10:50.000,21,,,2019
31,21554,17,487,229,20,59,70,True,0621,078XX S HALSTED ST,JC200218,71,2019-03-26T12:40:00.000,UNLAWFUL POSS OF HANDGUN,006,False,15,11635183,143A,41.751928332,"{'type': 'Point', 'coordinates': [-87.644077264, 41.751928332]}",SIDEWALK,-87.644077264,WEAPONS VIOLATION,2019-04-02T16:10:50.000,17,1172325,1852947,2019
,,,,,,,,False,0213,039XX S PRAIRIE AVE,JC200214,38,2019-03-26T12:35:00.000,DOMESTIC BATTERY SIMPLE,002,True,08B,11638313,0486,,,STREET,,BATTERY,2019-04-02T16:10:50.000,3,,,2019
9,21192,12,449,107,24,10,4,False,0224,049XX S INDIANA AVE,JC200893,38,2019-03-26T12:30:00.000,FROM BUILDING,002,False,06,11635607,0890,41.804991765,"{'type': 'Point', 'coordinates': [-87.62110226, 41.804991765]}",APARTMENT,-87.62110226,THEFT,2019-04-02T16:10:50.000,3,1178434,1872334,2019
,,,,,,,,False,0612,078XX S CARPENTER ST,JC207367,71,2019-03-26T12:30:00.000,TO VEHICLE,006,False,14,11641034,1320,,,RESIDENTIAL YARD (FRONT/BACK),,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,17,,,2019
14,21569,36,201,152,21,57,32,False,1022,031XX W CERMAK RD,JC200826,30,2019-03-26T12:30:00.000,PURSE-SNATCHING,010,False,06,11635523,0880,41.85179051,"{'type': 'Point', 'coordinates': [-87.703425839, 41.85179051]}",SIDEWALK,-87.703425839,THEFT,2019-04-02T16:10:50.000,24,1155864,1889212,2019
,,,,,,,,False,1213,008XX N HERMITAGE AVE,JC202433,24,2019-03-26T12:30:00.000,$500 AND UNDER,012,False,06,11637751,0820,,,APARTMENT,,THEFT,2019-04-02T16:10:50.000,1,,,2019
35,21202,9,473,240,19,25,44,False,0412,021XX E 87TH ST,JC200356,45,2019-03-26T12:30:00.000,RECKLESS CONDUCT,004,False,24,11635233,0470,41.737094305,"{'type': 'Point', 'coordinates': [-87.572998178, 41.737094305]}","SCHOOL, PUBLIC, BUILDING",-87.572998178,PUBLIC PEACE VIOLATION,2019-04-02T16:10:50.000,8,1191768,1847705,2019
,,,,,,,,False,2413,062XX N MAPLEWOOD AVE,JC204286,2,2019-03-26T12:29:00.000,$500 AND UNDER,024,False,06,11638729,0820,,,RESIDENCE PORCH/HALLWAY,,THEFT,2019-04-02T16:10:50.000,50,,,2019
13,21554,18,532,237,20,59,70,False,0614,082XX S ASHLAND AVE,JC200217,71,2019-03-26T12:28:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,006,False,04A,11635216,0520,41.743902286,"{'type': 'Point', 'coordinates': [-87.663276191, 41.743902286]}",PARKING LOT/GARAGE(NON.RESID.),-87.663276191,ASSAULT,2019-04-02T16:10:50.000,21,1167109,1849981,2019
